paper_id,keyword,title,authors,year,venue,doi,url,cluster,cluster_label_candidate,distinguishing_evidence_terms,cluster_summary_candidate,distance_to_centroid,representative_rank,is_representative_top3,umap_x,umap_y
bdf1addf5a10,Design knowledge,Contestable AI by Design: Towards a Framework,"Alfrink, Kars (1); Keller, Ianus (2); Kortuem, Gerd (1); Doorn, Neelke (3)",2023,Minds and Machines,10.1007/s11023-022-09611-z,,1,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, ai, design pattern, software","This exploratory cluster contains 55 papers. Frequent terms include patterns, pattern, design patterns, ai, design pattern, software. Representative papers include Industrial experience with design patterns; Understanding and using patterns in software development; A pattern approach to interaction design.",0.15857011079788208,42,False,2.234183,-1.494786
beaf258777e6,Design theory,What is the value of design theory?,Yoram Reich; Emilia Lavi; Kuti Shoham,2025,Proceedings of the Design Society,,https://www.semanticscholar.org/paper/0d7e7fd02d0d2f8d7ef7f2409b371e3896b739b8,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.14262354373931885,129,False,0.40819526,-5.407125
bee7b59885fa,Design methods,Adapting the FBS Model of Designing for Usage-Driven Innovation Processes,B. Yannou; Fran√ßois Cluzel; G. Lam√©,2018,Volume 7: 30th International Conference on Design Theory and Methodology,,https://www.semanticscholar.org/paper/eca62463fe663c3015618cf05fc19693f7cec6fa,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.11818856000900269,72,False,1.4449316,-4.280867
c0372ed4d123,Design theory,Web-based information systems: Developing a design theory,"Siau, Keng (1); Chen, Xiaofeng (1); Tan, Xin (2)",2007,"Association for Information Systems - 13th Americas Conference on Information Systems, AMCIS 2007: Reaching New Heights",,,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.09727156162261963,25,False,1.0922211,-5.6053042
c0efa7750b45,Design knowledge,Forms of reasoning in the design science research process,"Fischer, Christian (1, 2); Gregor, Shirley (2)",2011,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),10.1007/978-3-642-20633-7_2,,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.09681063890457153,24,False,-0.095823064,-5.240709
c216cc01fe23,Design Guidelines,A Preliminary Proposal Towards Unambiguous Definitions for Modular Interfaces and Interactions,Lorenzo Fiorineschi; F. Rotini,2019,Proceedings of the Design Society,,https://www.semanticscholar.org/paper/fac005c1d5ad4e966d06ca69426e26c52795b094,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.14807724952697754,141,False,1.590685,-3.5499527
c2c57ac5453e,Design theory,"Theory construction in design research. Criteria, approaches, and methods.",K. Friedman,2002,Proceedings of DRS,,https://www.semanticscholar.org/paper/77be0017d3222a9d67af14b59218c4c05d5fd16a,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.10786652565002441,45,False,0.13174526,-5.623072
c3005cf4cf75,Design theory,Design as interactions of problem framing and problem solving,"Dzbor, M. (1); Zdrahal, Z. (1)",,ECAI 2002. 15th European Conference on Artificial Intelligence Proceedings,,,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.1240454912185669,83,False,-0.018946737,-4.7665696
c5d4c66275a8,Design knowledge,Towards a Theory Driven Foundational Model for Design: Rethinking Requirement Elicitation for Special Needs,K. Venkatesh; Shakuntala Acharya; J. Allen; F. Mistree,2025,Digital Enterprise Computing,,https://www.semanticscholar.org/paper/a02bcc09b09789ba51cd5bf0e57da568c03c8021,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.11434996128082275,62,False,0.013703638,-4.0953894
c6955d14d66c,Design Heuristics,Dialogue appropriate to assistive technology product design: A taxonomy of communication formats in relation to modes of sensory perception,G. Torrens,2017,,,https://www.semanticscholar.org/paper/e3863795197b4a7168ac1c641588497ad18d3671,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.14874130487442017,142,False,-0.32237357,-3.097325
c6e7060b0fa0,Design Patterns,LabelPatterns.org: A comprehensive pattern library for consumer-decision labels,D. K. Farkas; J. Larson; S. J. Naranjo,2011,,10.1109/IPCC.2011.6087185,,1,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, ai, design pattern, software","This exploratory cluster contains 55 papers. Frequent terms include patterns, pattern, design patterns, ai, design pattern, software. Representative papers include Industrial experience with design patterns; Understanding and using patterns in software development; A pattern approach to interaction design.",0.12673699855804443,32,False,3.5192509,-1.2161905
c7afdd089fdd,Design Patterns,Toward patterns for collaborative knowledge creation,"Haoxiang, Xia (1); Zhaoguo, Xuan (1); Taketoshi, Yosbida (2); Zhongtuo, Wang (1)",2007,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),,,1,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, ai, design pattern, software","This exploratory cluster contains 55 papers. Frequent terms include patterns, pattern, design patterns, ai, design pattern, software. Representative papers include Industrial experience with design patterns; Understanding and using patterns in software development; A pattern approach to interaction design.",0.10844039916992188,21,False,3.382082,-0.55452836
c7ed46400a28,Design Patterns,Exploring the design space of composite visualization,W. Javed; N. Elmqvist,2012,,10.1109/PacificVis.2012.6183556,,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.19085252285003662,198,False,2.398037,-4.6284266
c90163fa7f57,Design knowledge,A new model to express and capture the design rationale in the documents,Jihong Liu (1); Jiaji Wang (1); Kejian Wang (1),,MATEC Web of Conferences,10.1051/matecconf/201713900016,,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.12761831283569336,90,False,2.812105,-4.0540104
c9175ef9ebfe,Design theory,Management design theories,"Pries-Heje, Jan (1); Baskerville, Richard L. (2)",2010,IFIP Advances in Information and Communication Technology,10.1007/978-3-642-12113-5_16,,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.08681583404541016,7,False,1.0128655,-5.393925
ca185d91b684,Design Guidelines,Embracing Non-Natural Design in Human-Computer Interaction,"Vatavu, Radu-Daniel",2024,Proceedings of the 2024 International Conference on Advanced Visual Interfaces,10.1145/3656650.3660545,https://doi.org/10.1145/3656650.3660545,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.23001277446746826,219,False,-1.019228,-2.5680647
cb7daae2b94f,Design Guidelines,User Experience Design in Professional Map-Based Geo-Portals,Bernd Resch; B. Zimmer,2013,ISPRS Int. J. Geo Inf.,,https://www.semanticscholar.org/paper/f2125c2a28765c33506f17f80c8f8098c4408196,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.24593031406402588,221,False,1.1691203,-1.6344283
cc5e9fe45cc6,Design knowledge,A study of practice based design research models from knowledge integration perspective,Honghai Li; Jun Cai,2019,,,https://www.semanticscholar.org/paper/9f26e050d534e82159a5fa1af1f865603733aa49,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.12386924028396606,82,False,-1.1284314,-4.807722
ccc616a68c38,Design knowledge,Towards Creating a Body of Evidence-based Interactive Digital Narrative Design Knowledge: Approaches and Challenges,"Roth, Christian and Koenitz, Hartmut",2017,Proceedings of the 2nd International Workshop on Multimedia Alternate Realities,10.1145/3132361.3133942,https://doi.org/10.1145/3132361.3133942,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.155367910861969,152,False,-1.2824695,-2.206299
cd211147691a,Design Heuristics,Design heuristics set for X: A design aid for assistive product concept generation,"Hwang, Dongwook (1); Park, Woojin (2)",2018,Design Studies,10.1016/j.destud.2018.04.003,,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.18798792362213135,196,False,0.511309,-0.48337698
cd42a6611470,Design Patterns,"Principles, patterns, and techniques for designing and implementing practical fluent interfaces in Java","Xie, Haochen",2017,"Proceedings Companion of the 2017 ACM SIGPLAN International Conference on Systems, Programming, Languages, and Applications: Software for Humanity",10.1145/3135932.3135948,https://doi.org/10.1145/3135932.3135948,1,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, ai, design pattern, software","This exploratory cluster contains 55 papers. Frequent terms include patterns, pattern, design patterns, ai, design pattern, software. Representative papers include Industrial experience with design patterns; Understanding and using patterns in software development; A pattern approach to interaction design.",0.22538399696350098,55,False,3.6327581,-0.9156851
cda6c6785f0a,Design knowledge,The design of social drones: a review of studies on autonomous flyers in inhabited environments,"Baytas, M.A. (1); √áay, D. (1); Zhang, Y. (2); Obaid, M. (3); Yanta√ß, A.E. (1); Fjeld, M. (2)",,CHI '19: Proceedings of the 2019 CHI Conference on Human Factors in Computing Systems,10.1145/3290605.3300480,,1,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, ai, design pattern, software","This exploratory cluster contains 55 papers. Frequent terms include patterns, pattern, design patterns, ai, design pattern, software. Representative papers include Industrial experience with design patterns; Understanding and using patterns in software development; A pattern approach to interaction design.",0.21235358715057373,53,False,2.3986802,-0.95457625
cdd6de21b74b,Design Heuristics,Evidence-based design heuristics for idea generation,"Yilmaz, Seda (1); Daly, Shanna R. (2); Seifert, Colleen M. (2); Gonzalez, Richard (2)",2016,Design Studies,10.1016/j.destud.2016.05.001,,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.1413002610206604,118,False,0.6458126,-0.7002185
ceac90427122,Design theory,Design-oriented human-computer interaction,"Fallman, Daniel",2003,Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,10.1145/642611.642652,https://doi.org/10.1145/642611.642652,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.08889973163604736,11,False,-0.91109014,-3.2158153
cf2ee8097a06,Design Rules,"Design Rules, Volume 2: Chapter 4—The Mirroring Hypothesis: Linkages Inside and Across Transaction Free Zones",Carliss Y. Baldwin,2020,Social Science Research Network,,https://www.semanticscholar.org/paper/b2acd9c3d6ff7edde932d69118071e11ebd21892,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.15991652011871338,159,False,1.7375596,-3.8689556
d0a17557440f,Design Guidelines,Avoiding virtual dystopia: A design theory for emancipatory participatory immersive platforms,Fabian Tingelhoff; Jens Joachim Marga,2025,Journal of strategic information systems,,https://www.semanticscholar.org/paper/0118e4e235a32b2389d0a4caf0344774b888ca5c,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.1793045997619629,186,False,0.9828637,-5.1226068
d0a936b480d4,Design principles,Acquiring educational access for neurodiverse learners through multisensory design principles,"Puccini, Angela M. and Puccini, Marisa and Chang, Angela",2013,Proceedings of the 12th International Conference on Interaction Design and Children,10.1145/2485760.2485848,https://doi.org/10.1145/2485760.2485848,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.185863196849823,192,False,0.13128705,-2.0412567
d19f5f66d2ba,Design theory,A Survey of Definition and its Role in Strengthening Design Theory,Robert Andruchow,2010,Proceedings of DRS,,https://www.semanticscholar.org/paper/66340bc794b9f491a7459ed19271054c66ec0735,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.10370481014251709,39,False,-0.019922065,-5.243594
d250dc6eb9d9,Design theory,Systems Thinking and Design Thinking: The Search for Principles in the World We Are Making,Richard Buchanan,2019,"She Ji: The Journal of Design, Economics and Innovation",,https://www.semanticscholar.org/paper/d64394099025a58afe7de86086203be82f736091,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.10364049673080444,38,False,0.4668403,-4.747105
d2fba2826d90,Design theory,Design Principles for Platform-Enabled Knowledge Commons with an Expository Instantiation,M. Ramakrishnan; Shirley Gregor; Anup Shrestha; J. Soar,2023,Journal of the AIS,,https://www.semanticscholar.org/paper/3e67cd0d0c79603b5118e7a44b1153b4cd7553ad,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.13974326848983765,115,False,0.40248474,-4.984935
d4ef8c48ded5,Design knowledge,"Toward an Inventory of Plans and Patterns, and Their Use to Foster Strategic Knowledge in Programming Novices","Costantini, Umberto and Lonati, Violetta and Morpurgo, Anna",2020,Proceedings of the 2020 ACM Conference on International Computing Education Research,10.1145/3372782.3408115,https://doi.org/10.1145/3372782.3408115,1,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, ai, design pattern, software","This exploratory cluster contains 55 papers. Frequent terms include patterns, pattern, design patterns, ai, design pattern, software. Representative papers include Industrial experience with design patterns; Understanding and using patterns in software development; A pattern approach to interaction design.",0.2164739966392517,54,False,3.6563137,-0.6812166
d5d39efbe945,Design rationale,Method rationale in method engineering,"Rossi, M. (1); Tolvanen, J.-P.; Ramesh, B.; Lyytinen, K.; Kaipala, J.",,Proceedings of the 33rd Annual Hawaii International Conference on System Sciences,,,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.13929826021194458,113,False,2.989703,-4.0504627
d893185b7873,Design principles,Introduction to Initial HCI Engineering Design Principles for Domestic Energy Planning and Control,"Long, J. (1); Cummaford, S. (2); Stork, A. (3)",,Toward Engineering Design Principles for HCI. Synthesis Lectures on Human-Centered Informatics,10.1007/978-3-031-79215-1_2,,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.1634870171546936,165,False,0.84631175,-2.5114243
da5dd15cd345,Design Patterns,A functional theory of design patterns,"Bhatta, S.R. (1); Goel, A.K.",,IJCAI-97. Proceedings of the Fifteenth International Joint Conference on Artificial Intelligence,,,1,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, ai, design pattern, software","This exploratory cluster contains 55 papers. Frequent terms include patterns, pattern, design patterns, ai, design pattern, software. Representative papers include Industrial experience with design patterns; Understanding and using patterns in software development; A pattern approach to interaction design.",0.13333874940872192,37,False,3.746786,-2.0012662
dbc171dde63a,Design Rules,Perfect Eudaimonic User Experience Design That Aristotle Would Have Wanted,"Joers, Julian Marvin and De Luca, Ernesto William",2024,Companion Publication of the 2024 ACM Designing Interactive Systems Conference,10.1145/3656156.3663737,https://doi.org/10.1145/3656156.3663737,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.1725051999092102,181,False,-0.23235255,-2.3940797
dbf31702e533,Design methods,Patterns for living lab practice: describing key know-how to promote service co-creation with users,"Akasaka, Fumiya (1); Yasuoka, Mika (2); Nakatani, Momoko (1); Kimura, Atsunobu (1); Ihara, Masayuki (1)",2020,International Journal of Automation Technology,10.20965/ijat.2020.p0769,,1,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, ai, design pattern, software","This exploratory cluster contains 55 papers. Frequent terms include patterns, pattern, design patterns, ai, design pattern, software. Representative papers include Industrial experience with design patterns; Understanding and using patterns in software development; A pattern approach to interaction design.",0.124397873878479,31,False,3.041884,-0.5898674
dc61c8a1dcd6,Design theory,Multiscale Design Strategies in a Landscape Architecture Classroom,"Lupfer, Nic and Fowler, Hannah and Valdez, Alyssa and Webb, Andrew and Merrill, Jeremy and Newman, Galen and Kerne, Andruid",2018,Proceedings of the 2018 Designing Interactive Systems Conference,10.1145/3196709.3196812,https://doi.org/10.1145/3196709.3196812,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.16274893283843994,163,False,0.8964455,-3.3192534
ddcb3ba05227,Design Patterns,Design patterns for sociality in human-robot interaction,"Kahn, Peter H. and Freier, Nathan G. and Kanda, Takayuki and Ishiguro, Hiroshi and Ruckert, Jolina H. and Severson, Rachel L. and Kane, Shaun K.",2008,Proceedings of the 3rd ACM/IEEE International Conference on Human Robot Interaction,10.1145/1349822.1349836,https://doi.org/10.1145/1349822.1349836,1,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, ai, design pattern, software","This exploratory cluster contains 55 papers. Frequent terms include patterns, pattern, design patterns, ai, design pattern, software. Representative papers include Industrial experience with design patterns; Understanding and using patterns in software development; A pattern approach to interaction design.",0.1184539794921875,24,False,2.817942,-0.86253846
ddf4ea43a777,Design knowledge,Adaptation of Toulmin’s Model of Argumentation for Establishing Rigour and Relevance in Design Research,"Khambete, P. (1)",,"Research into Design for a Connected World. Proceedings of ICoRD 2019. Smart Innovation, Systems and Technologies (SIST 134)",10.1007/978-981-13-5974-3_1,,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.13545477390289307,106,False,-0.31293848,-5.43827
e09769771b82,Design frameworks,"The Experience, Dynamics and Artifacts Framework: Towards a Holistic Model for Designing Serious and Entertainment Games",Gabriel C. Natucci; M. A. Borges,2021,2021 IEEE Conference on Games (CoG),,https://www.semanticscholar.org/paper/c99ce43ca2809df3634eb95801e9f47fa335d56f,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.15706312656402588,155,False,-1.2674781,-1.8456601
e105857da02d,Design knowledge,Designerly Ways of Knowing in HRI: Broadening the Scope of Design-oriented HRI Through the Concept of Intermediate-level Knowledge,"Lupetti, Maria Luce and Zaga, Cristina and Cila, Nazli",2021,Proceedings of the 2021 ACM/IEEE International Conference on Human-Robot Interaction,10.1145/3434073.3444668,https://doi.org/10.1145/3434073.3444668,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.13424503803253174,103,False,-1.1616125,-4.4035287
e47202a23273,Design theory,Toward a design theory of strategic enterprise management business intelligence (SEMBI) capability maturity model,X. Luo; Fang-Kai Chang,2023,Journal of Electronic Business &amp; Digital Economics,,https://www.semanticscholar.org/paper/fd5b0d221b29d73fcc3b280b0b40943ee25dd98b,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.1640474796295166,167,False,1.1913694,-5.4864626
e4c9f86a6933,Design Patterns,Design patterns for exploring and prototyping human-robot interactions,"Saupp\'e, Allison and Mutlu, Bilge",2014,Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,10.1145/2556288.2557057,https://doi.org/10.1145/2556288.2557057,1,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, ai, design pattern, software","This exploratory cluster contains 55 papers. Frequent terms include patterns, pattern, design patterns, ai, design pattern, software. Representative papers include Industrial experience with design patterns; Understanding and using patterns in software development; A pattern approach to interaction design.",0.117026686668396,23,False,3.0697963,-0.8056601
e7091fbecdfa,Design knowledge,"Utilizing, Producing, and Contributing Design Knowledge in DSR Projects","Drechsler, A. (1); Hevner, A.R. (2)",,"Designing for a Digital and Globalized World. 13th International Conference, DESRIST 2018. Proceedings: LNCS 10844",10.1007/978-3-319-91800-6_6,,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.12586575746536255,87,False,-1.0633473,-5.089676
e763873f823a,Design Patterns,Formalising design patterns,K. Lano; J. Bicarregui; S. Goldsack,1996,FME 1996,,https://www.semanticscholar.org/paper/42d183baa4bedc79c05bc4e3d59a929ce9aab935,1,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, ai, design pattern, software","This exploratory cluster contains 55 papers. Frequent terms include patterns, pattern, design patterns, ai, design pattern, software. Representative papers include Industrial experience with design patterns; Understanding and using patterns in software development; A pattern approach to interaction design.",0.12831705808639526,34,False,3.7481167,-1.9623748
e8a17b6120e4,Design knowledge,Designing as reflective conversation with the materials of a design situation,"Schon, D.A. (1)",,Knowledge-Based Systems,10.1016/0950-7051(92)90020-G,,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.08774060010910034,8,False,-0.8306564,-3.0089705
e8f4a7417bf7,Design knowledge,Toward a Method for Design Science Research Meta-Studies to Improve the Reusability of Design Principles,"Khosrawi-Rad, B. (1); Grogorick, L. (1); Strohmann, T. (1); Robra-Bissantz, S. (1)",,"Design Science Research for a Resilient Future: 19th International Conference on Design Science Research in Information Systems and Technology, DESRIST 2024, Proceedings. Lecture Notes in Computer Science (14621)",10.1007/978-3-031-61175-9_13,,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.10986369848251343,50,False,-0.13921869,-4.359907
e958310acab5,Design knowledge,"Prescriptive knowledge in IS research: Conceptualizing design principles in terms of materiality, action, and boundary conditions","Chandra, Leona (1); Seidel, Stefan (1); Gregor, Shirley (2)",2015,Proceedings of the Annual Hawaii International Conference on System Sciences,10.1109/HICSS.2015.485,,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.1306859850883484,97,False,0.5265372,-3.9179032
