paper_id,keyword,title,authors,year,venue,doi,url,cluster,cluster_label_candidate,distinguishing_evidence_terms,cluster_summary_candidate,distance_to_centroid,representative_rank,is_representative_top3,umap_x,umap_y
bdf1addf5a10,Design knowledge,Contestable AI by Design: Towards a Framework,"Alfrink, Kars (1); Keller, Ianus (2); Kortuem, Gerd (1); Doorn, Neelke (3)",2023,Minds and Machines,10.1007/s11023-022-09611-z,,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.1582942008972168,62,False,-0.41992384,2.38196
beaf258777e6,Design theory,What is the value of design theory?,Yoram Reich; Emilia Lavi; Kuti Shoham,2025,Proceedings of the Design Society,,https://www.semanticscholar.org/paper/0d7e7fd02d0d2f8d7ef7f2409b371e3896b739b8,4,Theory · Design Theory · Theories,"theory, design theory, theories, theory sep, research, design research","This exploratory cluster contains 18 papers. Frequent terms include theory, design theory, theories, theory sep, research, design research. Representative papers include The anatomy of a design theory; Theory construction in design research. Criteria, approaches, and methods.; Four Criteria for Design Theories.",0.10072338581085205,9,False,-0.9796713,-0.14452451
bee7b59885fa,Design methods,Adapting the FBS Model of Designing for Usage-Driven Innovation Processes,B. Yannou; Fran√ßois Cluzel; G. Lam√©,2018,Volume 7: 30th International Conference on Design Theory and Methodology,,https://www.semanticscholar.org/paper/eca62463fe663c3015618cf05fc19693f7cec6fa,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.1839544177055359,98,False,0.20175946,0.67573637
c0372ed4d123,Design theory,Web-based information systems: Developing a design theory,"Siau, Keng (1); Chen, Xiaofeng (1); Tan, Xin (2)",2007,"Association for Information Systems - 13th Americas Conference on Information Systems, AMCIS 2007: Reaching New Heights",,,8,Information · Design Theory · Theory,"information, design theory, theory, information systems, systems, data","This exploratory cluster contains 8 papers. Frequent terms include information, design theory, theory, information systems, systems, data. Representative papers include Web-based information systems: Developing a design theory; Process design theory for digital information services; Using System Dynamics to Construct Design Theory for Community Information Systems.",0.05609703063964844,1,True,-0.2523398,0.8543149
c0efa7750b45,Design knowledge,Forms of reasoning in the design science research process,"Fischer, Christian (1, 2); Gregor, Shirley (2)",2011,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),10.1007/978-3-642-20633-7_2,,2,Knowledge · Dsr · Design Knowledge,"knowledge, dsr, design knowledge, research, product, science research","This exploratory cluster contains 23 papers. Frequent terms include knowledge, dsr, design knowledge, research, product, science research. Representative papers include A Typology of Knowledge Creation in Design Science Research Projects; Utilizing, Producing, and Contributing Design Knowledge in DSR Projects; A Multi-Grounded Design Research Process.",0.12066006660461426,12,False,-1.6803507,-1.0772598
c216cc01fe23,Design Guidelines,A Preliminary Proposal Towards Unambiguous Definitions for Modular Interfaces and Interactions,Lorenzo Fiorineschi; F. Rotini,2019,Proceedings of the Design Society,,https://www.semanticscholar.org/paper/fac005c1d5ad4e966d06ca69426e26c52795b094,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.1832500696182251,97,False,0.6973921,1.8751242
c2c57ac5453e,Design theory,"Theory construction in design research. Criteria, approaches, and methods.",K. Friedman,2002,Proceedings of DRS,,https://www.semanticscholar.org/paper/77be0017d3222a9d67af14b59218c4c05d5fd16a,4,Theory · Design Theory · Theories,"theory, design theory, theories, theory sep, research, design research","This exploratory cluster contains 18 papers. Frequent terms include theory, design theory, theories, theory sep, research, design research. Representative papers include The anatomy of a design theory; Theory construction in design research. Criteria, approaches, and methods.; Four Criteria for Design Theories.",0.048588335514068604,2,True,-1.0142183,-0.3673485
c3005cf4cf75,Design theory,Design as interactions of problem framing and problem solving,"Dzbor, M. (1); Zdrahal, Z. (1)",,ECAI 2002. 15th European Conference on Artificial Intelligence Proceedings,,,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.11209547519683838,14,False,-1.840272,0.3245339
c5d4c66275a8,Design knowledge,Towards a Theory Driven Foundational Model for Design: Rethinking Requirement Elicitation for Special Needs,K. Venkatesh; Shakuntala Acharya; J. Allen; F. Mistree,2025,Digital Enterprise Computing,,https://www.semanticscholar.org/paper/a02bcc09b09789ba51cd5bf0e57da568c03c8021,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.14046704769134521,40,False,-1.4061966,-1.378645
c6955d14d66c,Design Heuristics,Dialogue appropriate to assistive technology product design: A taxonomy of communication formats in relation to modes of sensory perception,G. Torrens,2017,,,https://www.semanticscholar.org/paper/e3863795197b4a7168ac1c641588497ad18d3671,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.15899020433425903,65,False,-2.5150237,1.169617
c6e7060b0fa0,Design Patterns,LabelPatterns.org: A comprehensive pattern library for consumer-decision labels,D. K. Farkas; J. Larson; S. J. Naranjo,2011,,10.1109/IPCC.2011.6087185,,3,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, patterns sep, software, language","This exploratory cluster contains 35 papers. Frequent terms include patterns, pattern, design patterns, patterns sep, software, language. Representative papers include Industrial experience with design patterns; A pattern approach to interaction design; Understanding and using patterns in software development.",0.14060825109481812,25,False,0.45452285,3.7464197
c7afdd089fdd,Design Patterns,Toward patterns for collaborative knowledge creation,"Haoxiang, Xia (1); Zhaoguo, Xuan (1); Taketoshi, Yosbida (2); Zhongtuo, Wang (1)",2007,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),,,3,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, patterns sep, software, language","This exploratory cluster contains 35 papers. Frequent terms include patterns, pattern, design patterns, patterns sep, software, language. Representative papers include Industrial experience with design patterns; A pattern approach to interaction design; Understanding and using patterns in software development.",0.12064725160598755,19,False,0.0099505605,4.068211
c7ed46400a28,Design Patterns,Exploring the design space of composite visualization,W. Javed; N. Elmqvist,2012,,10.1109/PacificVis.2012.6183556,,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.19727164506912231,111,False,-1.8234221,-0.31677723
c90163fa7f57,Design knowledge,A new model to express and capture the design rationale in the documents,Jihong Liu (1); Jiaji Wang (1); Kejian Wang (1),,MATEC Web of Conferences,10.1051/matecconf/201713900016,,0,Rationale · Design Rationale · Dr,"rationale, design rationale, dr, argumentation, rationales, model","This exploratory cluster contains 13 papers. Frequent terms include rationale, design rationale, dr, argumentation, rationales, model. Representative papers include Integrating different perspectives on design rationale: supporting the emergence of design rationale from design communication; Integrating different perspective on design rationale: Supporting the emergence of design rationale from design communication; Redesigning the rationale for design rationale.",0.09060299396514893,8,False,-2.7266998,-0.2627326
c9175ef9ebfe,Design theory,Management design theories,"Pries-Heje, Jan (1); Baskerville, Richard L. (2)",2010,IFIP Advances in Information and Communication Technology,10.1007/978-3-642-12113-5_16,,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.09679055213928223,5,False,0.2711679,0.8086979
ca185d91b684,Design Guidelines,Embracing Non-Natural Design in Human-Computer Interaction,"Vatavu, Radu-Daniel",2024,Proceedings of the 2024 International Conference on Advanced Visual Interfaces,10.1145/3656650.3660545,https://doi.org/10.1145/3656650.3660545,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.2138504981994629,127,False,-1.3291905,2.126525
cb7daae2b94f,Design Guidelines,User Experience Design in Professional Map-Based Geo-Portals,Bernd Resch; B. Zimmer,2013,ISPRS Int. J. Geo Inf.,,https://www.semanticscholar.org/paper/f2125c2a28765c33506f17f80c8f8098c4408196,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.2223566770553589,131,False,0.56261927,1.5754703
cc5e9fe45cc6,Design knowledge,A study of practice based design research models from knowledge integration perspective,Honghai Li; Jun Cai,2019,,,https://www.semanticscholar.org/paper/9f26e050d534e82159a5fa1af1f865603733aa49,2,Knowledge · Dsr · Design Knowledge,"knowledge, dsr, design knowledge, research, product, science research","This exploratory cluster contains 23 papers. Frequent terms include knowledge, dsr, design knowledge, research, product, science research. Representative papers include A Typology of Knowledge Creation in Design Science Research Projects; Utilizing, Producing, and Contributing Design Knowledge in DSR Projects; A Multi-Grounded Design Research Process.",0.09474796056747437,6,False,-0.94083536,-1.9039909
ccc616a68c38,Design knowledge,Towards Creating a Body of Evidence-based Interactive Digital Narrative Design Knowledge: Approaches and Challenges,"Roth, Christian and Koenitz, Hartmut",2017,Proceedings of the 2nd International Workshop on Multimedia Alternate Realities,10.1145/3132361.3133942,https://doi.org/10.1145/3132361.3133942,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.14794284105300903,47,False,-2.0242646,2.2160006
cd211147691a,Design Heuristics,Design heuristics set for X: A design aid for assistive product concept generation,"Hwang, Dongwook (1); Park, Woojin (2)",2018,Design Studies,10.1016/j.destud.2018.04.003,,1,Heuristics · Design Heuristics · Heuristic,"heuristics, design heuristics, heuristic, product, assistive, products","This exploratory cluster contains 8 papers. Frequent terms include heuristics, design heuristics, heuristic, product, assistive, products. Representative papers include Design Heuristics in Innovative Products; Introduction of a standardized Notation of Design Heuristics for Knowledge Formalization; Formal system for the expression of target-oriented design heuristics.",0.12151885032653809,7,False,2.0890188,-0.6394385
cd42a6611470,Design Patterns,"Principles, patterns, and techniques for designing and implementing practical fluent interfaces in Java","Xie, Haochen",2017,"Proceedings Companion of the 2017 ACM SIGPLAN International Conference on Systems, Programming, Languages, and Applications: Software for Humanity",10.1145/3135932.3135948,https://doi.org/10.1145/3135932.3135948,3,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, patterns sep, software, language","This exploratory cluster contains 35 papers. Frequent terms include patterns, pattern, design patterns, patterns sep, software, language. Representative papers include Industrial experience with design patterns; A pattern approach to interaction design; Understanding and using patterns in software development.",0.22284239530563354,35,False,-0.17819175,3.3937151
cda6c6785f0a,Design knowledge,The design of social drones: a review of studies on autonomous flyers in inhabited environments,"Baytas, M.A. (1); √áay, D. (1); Zhang, Y. (2); Obaid, M. (3); Yanta√ß, A.E. (1); Fjeld, M. (2)",,CHI '19: Proceedings of the 2019 CHI Conference on Human Factors in Computing Systems,10.1145/3290605.3300480,,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.20777273178100586,123,False,-0.8932604,2.7905335
cdd6de21b74b,Design Heuristics,Evidence-based design heuristics for idea generation,"Yilmaz, Seda (1); Daly, Shanna R. (2); Seifert, Colleen M. (2); Gonzalez, Richard (2)",2016,Design Studies,10.1016/j.destud.2016.05.001,,1,Heuristics · Design Heuristics · Heuristic,"heuristics, design heuristics, heuristic, product, assistive, products","This exploratory cluster contains 8 papers. Frequent terms include heuristics, design heuristics, heuristic, product, assistive, products. Representative papers include Design Heuristics in Innovative Products; Introduction of a standardized Notation of Design Heuristics for Knowledge Formalization; Formal system for the expression of target-oriented design heuristics.",0.06251132488250732,4,False,1.9332131,-0.7466565
ceac90427122,Design theory,Design-oriented human-computer interaction,"Fallman, Daniel",2003,Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,10.1145/642611.642652,https://doi.org/10.1145/642611.642652,6,Hci · Technology · Hri,"hci, technology, hri, post, role playing, human","This exploratory cluster contains 9 papers. Frequent terms include hci, technology, hri, post, role playing, human. Representative papers include Design-oriented human-computer interaction; Tracing the tensions surrounding understandings of agency and knowledge in technology design; From human factors to human actors to human crafters.",0.05776035785675049,1,True,-1.5624573,1.2966659
cf2ee8097a06,Design Rules,"Design Rules, Volume 2: Chapter 4—The Mirroring Hypothesis: Linkages Inside and Across Transaction Free Zones",Carliss Y. Baldwin,2020,Social Science Research Network,,https://www.semanticscholar.org/paper/b2acd9c3d6ff7edde932d69118071e11ebd21892,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.18816453218460083,101,False,0.6555147,0.9684868
d0a17557440f,Design Guidelines,Avoiding virtual dystopia: A design theory for emancipatory participatory immersive platforms,Fabian Tingelhoff; Jens Joachim Marga,2025,Journal of strategic information systems,,https://www.semanticscholar.org/paper/0118e4e235a32b2389d0a4caf0344774b888ca5c,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.21203523874282837,126,False,-0.9441103,1.5642074
d0a936b480d4,Design principles,Acquiring educational access for neurodiverse learners through multisensory design principles,"Puccini, Angela M. and Puccini, Marisa and Chang, Angela",2013,Proceedings of the 12th International Conference on Interaction Design and Children,10.1145/2485760.2485848,https://doi.org/10.1145/2485760.2485848,7,Learning · Learners · Video,"learning, learners, video, studio, collaboration, synchronous","This exploratory cluster contains 10 papers. Frequent terms include learning, learners, video, studio, collaboration, synchronous. Representative papers include Developing a competency taxonomy for teacher design knowledge in technology-enhanced learning environments: a literature review; Towards a design theory of blended learning curriculum; Personalising learning: towards a coherent learning design framework.",0.1430649757385254,10,False,-2.1376674,3.1459498
d19f5f66d2ba,Design theory,A Survey of Definition and its Role in Strengthening Design Theory,Robert Andruchow,2010,Proceedings of DRS,,https://www.semanticscholar.org/paper/66340bc794b9f491a7459ed19271054c66ec0735,4,Theory · Design Theory · Theories,"theory, design theory, theories, theory sep, research, design research","This exploratory cluster contains 18 papers. Frequent terms include theory, design theory, theories, theory sep, research, design research. Representative papers include The anatomy of a design theory; Theory construction in design research. Criteria, approaches, and methods.; Four Criteria for Design Theories.",0.09154582023620605,8,False,-1.3685741,-0.044258628
d250dc6eb9d9,Design theory,Systems Thinking and Design Thinking: The Search for Principles in the World We Are Making,Richard Buchanan,2019,"She Ji: The Journal of Design, Economics and Innovation",,https://www.semanticscholar.org/paper/d64394099025a58afe7de86086203be82f736091,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.11630123853683472,16,False,-0.92802817,0.26721987
d2fba2826d90,Design theory,Design Principles for Platform-Enabled Knowledge Commons with an Expository Instantiation,M. Ramakrishnan; Shirley Gregor; Anup Shrestha; J. Soar,2023,Journal of the AIS,,https://www.semanticscholar.org/paper/3e67cd0d0c79603b5118e7a44b1153b4cd7553ad,2,Knowledge · Dsr · Design Knowledge,"knowledge, dsr, design knowledge, research, product, science research","This exploratory cluster contains 23 papers. Frequent terms include knowledge, dsr, design knowledge, research, product, science research. Representative papers include A Typology of Knowledge Creation in Design Science Research Projects; Utilizing, Producing, and Contributing Design Knowledge in DSR Projects; A Multi-Grounded Design Research Process.",0.15217238664627075,21,False,-1.4524106,-1.6767577
d4ef8c48ded5,Design knowledge,"Toward an Inventory of Plans and Patterns, and Their Use to Foster Strategic Knowledge in Programming Novices","Costantini, Umberto and Lonati, Violetta and Morpurgo, Anna",2020,Proceedings of the 2020 ACM Conference on International Computing Education Research,10.1145/3372782.3408115,https://doi.org/10.1145/3372782.3408115,3,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, patterns sep, software, language","This exploratory cluster contains 35 papers. Frequent terms include patterns, pattern, design patterns, patterns sep, software, language. Representative papers include Industrial experience with design patterns; A pattern approach to interaction design; Understanding and using patterns in software development.",0.21402573585510254,34,False,0.07723659,4.1582656
d5d39efbe945,Design rationale,Method rationale in method engineering,"Rossi, M. (1); Tolvanen, J.-P.; Ramesh, B.; Lyytinen, K.; Kaipala, J.",,Proceedings of the 33rd Annual Hawaii International Conference on System Sciences,,,5,Method · Methods · Ethical,"method, methods, ethical, design methods, ethics, ethics focused","This exploratory cluster contains 10 papers. Frequent terms include method, methods, ethical, design methods, ethics, ethics focused. Representative papers include Elements of a design method - a basis for describing and evaluating design methods; Elements of a design method – a basis for describing and evaluating design methods; Evaluating the efficacy and effectiveness of design methods: A systematic review and assessment framework.",0.11025691032409668,9,False,0.8722109,-0.7900591
d893185b7873,Design principles,Introduction to Initial HCI Engineering Design Principles for Domestic Energy Planning and Control,"Long, J. (1); Cummaford, S. (2); Stork, A. (3)",,Toward Engineering Design Principles for HCI. Synthesis Lectures on Human-Centered Informatics,10.1007/978-3-031-79215-1_2,,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.1746237874031067,84,False,0.71991885,0.18498035
da5dd15cd345,Design Patterns,A functional theory of design patterns,"Bhatta, S.R. (1); Goel, A.K.",,IJCAI-97. Proceedings of the Fifteenth International Joint Conference on Artificial Intelligence,,,3,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, patterns sep, software, language","This exploratory cluster contains 35 papers. Frequent terms include patterns, pattern, design patterns, patterns sep, software, language. Representative papers include Industrial experience with design patterns; A pattern approach to interaction design; Understanding and using patterns in software development.",0.14924615621566772,26,False,1.1250043,2.896148
dbc171dde63a,Design Rules,Perfect Eudaimonic User Experience Design That Aristotle Would Have Wanted,"Joers, Julian Marvin and De Luca, Ernesto William",2024,Companion Publication of the 2024 ACM Designing Interactive Systems Conference,10.1145/3656156.3663737,https://doi.org/10.1145/3656156.3663737,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.16531109809875488,70,False,-1.3003856,1.8737568
dbf31702e533,Design methods,Patterns for living lab practice: describing key know-how to promote service co-creation with users,"Akasaka, Fumiya (1); Yasuoka, Mika (2); Nakatani, Momoko (1); Kimura, Atsunobu (1); Ihara, Masayuki (1)",2020,International Journal of Automation Technology,10.20965/ijat.2020.p0769,,3,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, patterns sep, software, language","This exploratory cluster contains 35 papers. Frequent terms include patterns, pattern, design patterns, patterns sep, software, language. Representative papers include Industrial experience with design patterns; A pattern approach to interaction design; Understanding and using patterns in software development.",0.16737264394760132,31,False,-0.045850582,4.0784245
dc61c8a1dcd6,Design theory,Multiscale Design Strategies in a Landscape Architecture Classroom,"Lupfer, Nic and Fowler, Hannah and Valdez, Alyssa and Webb, Andrew and Merrill, Jeremy and Newman, Galen and Kerne, Andruid",2018,Proceedings of the 2018 Designing Interactive Systems Conference,10.1145/3196709.3196812,https://doi.org/10.1145/3196709.3196812,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.1639704704284668,68,False,-1.8233174,0.15101273
ddcb3ba05227,Design Patterns,Design patterns for sociality in human-robot interaction,"Kahn, Peter H. and Freier, Nathan G. and Kanda, Takayuki and Ishiguro, Hiroshi and Ruckert, Jolina H. and Severson, Rachel L. and Kane, Shaun K.",2008,Proceedings of the 3rd ACM/IEEE International Conference on Human Robot Interaction,10.1145/1349822.1349836,https://doi.org/10.1145/1349822.1349836,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.17589902877807617,86,False,-0.6191126,3.3103344
ddf4ea43a777,Design knowledge,Adaptation of Toulmin’s Model of Argumentation for Establishing Rigour and Relevance in Design Research,"Khambete, P. (1)",,"Research into Design for a Connected World. Proceedings of ICoRD 2019. Smart Innovation, Systems and Technologies (SIST 134)",10.1007/978-981-13-5974-3_1,,0,Rationale · Design Rationale · Dr,"rationale, design rationale, dr, argumentation, rationales, model","This exploratory cluster contains 13 papers. Frequent terms include rationale, design rationale, dr, argumentation, rationales, model. Representative papers include Integrating different perspectives on design rationale: supporting the emergence of design rationale from design communication; Integrating different perspective on design rationale: Supporting the emergence of design rationale from design communication; Redesigning the rationale for design rationale.",0.13352572917938232,13,False,-2.5288754,-0.22608277
e09769771b82,Design frameworks,"The Experience, Dynamics and Artifacts Framework: Towards a Holistic Model for Designing Serious and Entertainment Games",Gabriel C. Natucci; M. A. Borges,2021,2021 IEEE Conference on Games (CoG),,https://www.semanticscholar.org/paper/c99ce43ca2809df3634eb95801e9f47fa335d56f,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.15147441625595093,54,False,-2.4549506,2.0675933
e105857da02d,Design knowledge,Designerly Ways of Knowing in HRI: Broadening the Scope of Design-oriented HRI Through the Concept of Intermediate-level Knowledge,"Lupetti, Maria Luce and Zaga, Cristina and Cila, Nazli",2021,Proceedings of the 2021 ACM/IEEE International Conference on Human-Robot Interaction,10.1145/3434073.3444668,https://doi.org/10.1145/3434073.3444668,6,Hci · Technology · Hri,"hci, technology, hri, post, role playing, human","This exploratory cluster contains 9 papers. Frequent terms include hci, technology, hri, post, role playing, human. Representative papers include Design-oriented human-computer interaction; Tracing the tensions surrounding understandings of agency and knowledge in technology design; From human factors to human actors to human crafters.",0.12378334999084473,5,False,-1.4423615,1.6526862
e47202a23273,Design theory,Toward a design theory of strategic enterprise management business intelligence (SEMBI) capability maturity model,X. Luo; Fang-Kai Chang,2023,Journal of Electronic Business &amp; Digital Economics,,https://www.semanticscholar.org/paper/fd5b0d221b29d73fcc3b280b0b40943ee25dd98b,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.21607822179794312,129,False,0.2910443,1.035219
e4c9f86a6933,Design Patterns,Design patterns for exploring and prototyping human-robot interactions,"Saupp\'e, Allison and Mutlu, Bilge",2014,Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,10.1145/2556288.2557057,https://doi.org/10.1145/2556288.2557057,3,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, patterns sep, software, language","This exploratory cluster contains 35 papers. Frequent terms include patterns, pattern, design patterns, patterns sep, software, language. Representative papers include Industrial experience with design patterns; A pattern approach to interaction design; Understanding and using patterns in software development.",0.13653355836868286,22,False,-0.45413935,3.6039708
e7091fbecdfa,Design knowledge,"Utilizing, Producing, and Contributing Design Knowledge in DSR Projects","Drechsler, A. (1); Hevner, A.R. (2)",,"Designing for a Digital and Globalized World. 13th International Conference, DESRIST 2018. Proceedings: LNCS 10844",10.1007/978-3-319-91800-6_6,,2,Knowledge · Dsr · Design Knowledge,"knowledge, dsr, design knowledge, research, product, science research","This exploratory cluster contains 23 papers. Frequent terms include knowledge, dsr, design knowledge, research, product, science research. Representative papers include A Typology of Knowledge Creation in Design Science Research Projects; Utilizing, Producing, and Contributing Design Knowledge in DSR Projects; A Multi-Grounded Design Research Process.",0.05868661403656006,2,True,-1.3748962,-1.9477679
e763873f823a,Design Patterns,Formalising design patterns,K. Lano; J. Bicarregui; S. Goldsack,1996,FME 1996,,https://www.semanticscholar.org/paper/42d183baa4bedc79c05bc4e3d59a929ce9aab935,3,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, patterns sep, software, language","This exploratory cluster contains 35 papers. Frequent terms include patterns, pattern, design patterns, patterns sep, software, language. Representative papers include Industrial experience with design patterns; A pattern approach to interaction design; Understanding and using patterns in software development.",0.12641727924346924,20,False,0.9183758,3.0563312
e8a17b6120e4,Design knowledge,Designing as reflective conversation with the materials of a design situation,"Schon, D.A. (1)",,Knowledge-Based Systems,10.1016/0950-7051(92)90020-G,,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.10889720916748047,11,False,-2.0378456,0.6103242
e8f4a7417bf7,Design knowledge,Toward a Method for Design Science Research Meta-Studies to Improve the Reusability of Design Principles,"Khosrawi-Rad, B. (1); Grogorick, L. (1); Strohmann, T. (1); Robra-Bissantz, S. (1)",,"Design Science Research for a Resilient Future: 19th International Conference on Design Science Research in Information Systems and Technology, DESRIST 2024, Proceedings. Lecture Notes in Computer Science (14621)",10.1007/978-3-031-61175-9_13,,2,Knowledge · Dsr · Design Knowledge,"knowledge, dsr, design knowledge, research, product, science research","This exploratory cluster contains 23 papers. Frequent terms include knowledge, dsr, design knowledge, research, product, science research. Representative papers include A Typology of Knowledge Creation in Design Science Research Projects; Utilizing, Producing, and Contributing Design Knowledge in DSR Projects; A Multi-Grounded Design Research Process.",0.13641494512557983,16,False,-1.4569663,-1.4450289
e958310acab5,Design knowledge,"Prescriptive knowledge in IS research: Conceptualizing design principles in terms of materiality, action, and boundary conditions","Chandra, Leona (1); Seidel, Stefan (1); Gregor, Shirley (2)",2015,Proceedings of the Annual Hawaii International Conference on System Sciences,10.1109/HICSS.2015.485,,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.1495763063430786,50,False,-0.1421476,-0.7132737
e9826a1c57b0,Design Patterns,In Search of Living Law: How Should We Design for (Digital) Legal Interaction?,Riikka Koulu,2024,Digital Society,,https://www.semanticscholar.org/paper/1011c572d0207c2203619839525ce10850c028e4,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.19063282012939453,104,False,-2.1421106,0.91010696
ec380d04cf61,Design theory,GENERAL DESIGN THEORY.,"Yoshikawa, Hiroyuki (1); Tomiyama, Tetsuo (1); Kumazawa, Masami (1)",1985,"Journal of the Faculty of Engineering, the University of Tokyo, Series A",,,4,Theory · Design Theory · Theories,"theory, design theory, theories, theory sep, research, design research","This exploratory cluster contains 18 papers. Frequent terms include theory, design theory, theories, theory sep, research, design research. Representative papers include The anatomy of a design theory; Theory construction in design research. Criteria, approaches, and methods.; Four Criteria for Design Theories.",0.11603331565856934,12,False,-0.6120327,-0.6425823
edde6dc75b19,Design rationale,The language of design: Theory and computation,"Dong, Andy (1)",2009,The Language of Design: Theory and Computation,10.1007/978-1-84882-021-0,,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.1344006061553955,26,False,-2.3457887,0.47055748
ee0a5b26f6dc,Design Guidelines,Formalizing Visualization Design Knowledge as Constraints: Actionable and Extensible Models in Draco,Dominik Moritz; Chenglong Wang; Greg L. Nelson; Halden Lin; Adam M. Smith; Bill Howe; Jeffrey Heer,2018,IEEE Transactions on Visualization and Computer Graphics,,https://www.semanticscholar.org/paper/8db0faf2764f8b578c5d702989d437ff8bea9f14,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.1961601972579956,107,False,-2.0883393,-0.2932773
