paper_id,keyword,title,doi,year,venue,url,pdf_found,pdf_path,pdf_extract_method,full_text_chars,paragraph_count,matched_paragraph_count,discussion_found,discussion_paragraph_count,normalized_filename,pdf_metadata_title,pdf_first_page_probe,pdf_page_count,title_token_overlap,title_token_coverage,audit_status,audit_note
01467836cecf,Design principles,Design principles for human-computer interfaces,10.1145/800045.801571,1983,Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,https://doi.org/10.1145/800045.801571,True,/Users/baiyixin/Downloads/pdf_386/800045.801571.pdf,pdfplumber,53374,36,10,False,0,01467836cecf.pdf,,"CH1'83 Proceedings December 1983 DESIGN PRINCIPLES FOR HUMAN-COMPUTER INTERFACES Donald A. Norman Department of Psychology and Institute for Cognitive Science C-015 University of California, San Diego La Jolla, California 92093 ABSTRACT If the field of Human Factors in Computer Systems is to be a success it must develop design principles that are useful, principles that apply across a wide range of technologies. In the first part of this paper I discuss some the properties that useful principles should have. While I am at it, I warn of the dangers of the tar pits and the sirens of technology. We cannot avoid these dangers entirely, for were we to do so, we would fail to cope with the real pr",10,0.04,1.0,likely_match,
0b35e34543e2,Design principles,Designing Artificial Identity: The Identity Design Framework and Research Agenda,10.1145/3800645.3812962,2026,Proceedings of the 2026 Designing Interactive Systems Conference,https://doi.org/10.1145/3800645.3812962,True,/Users/baiyixin/Downloads/pdf_386/3800645.3812962.pdf,pdfplumber,105888,68,10,False,0,0b35e34543e2.pdf,Designing Artificial Identity: The Identity Design Framework and Research Agenda,"Designing Artificial Identity: The Identity Design Framework and Research Agenda Karla Bransky Penny Sweetser Patrick Holthaus The Australian National University The Australian National University University of Hertfordshire Canberra, Australia Canberra, Australia Hatfield, United Kingdom karla.kelly@anu.edu.au penny.kyburz@anu.edu.au p.holthaus@herts.ac.uk Guy Laban Katie Winkle Neziha Akalin Ben-Gurion University of the Negev Uppsala University Jönköping University Beer Sheva, Israel Uppsala, Sweden Jönköping, Sweden laban@bgu.ac.il katie.winkle@it.uu.se neziha.akalin@ju.se Ashita Ashok Jihye Lee Rucha Khot University of Kaiserslautern-Landau Seoul National University Eindhoven University ",18,0.048,1.0,likely_match,
2280b868ea5f,Design principles,Form and Function: Toward a Better Understanding of Design-Based Games,10.1145/3723498.3723814,2025,Proceedings of the 20th International Conference on the Foundations of Digital Games,https://doi.org/10.1145/3723498.3723814,True,/Users/baiyixin/Downloads/pdf_386/3723498.3723814.pdf,pdfplumber,52440,41,10,False,0,2280b868ea5f.pdf,Form and Function: Toward a Better Understanding of Design-Based Games,"Form and Function: Toward a Better Understanding of Design-Based Games AnneSullivan MelStanfill YorkUniversity UniversityofCentralFlorida Toronto,ON,Canada Orlando,USA annes@yorku.ca mel.stanfill@ucf.edu AnastasiaSalter NoahWardrip-Fruin UniversityofCentralFlorida UniversityofCalifornia,SantaCruz Orlando,USA SantaCruz,CA,USA anastasia@ucf.edu nwf@ucsc.edu Abstract oftenmeanssimplygatheringresourcesandfollowingpatterns; Amidcozyandcasualgamesarethosewithmechanicsallowing suchsystemsprovidelimitedspaceforexpressivedesign.Never- playercreativitythroughdesign.Althoughplayercreativityhas theless,Yeehasrecognizeddesign,andindeedthemotivationto beenidentifiedasamajormotivationforsuchplay,thesegames",16,0.077,1.0,likely_match,
8eb8539b9712,Design principles,Designing Dialogic Disclaimers: Principles for Ethical Conversational Design in LLM Interfaces,10.1145/3719160.3737640,2025,Proceedings of the 7th ACM Conference on Conversational User Interfaces,https://doi.org/10.1145/3719160.3737640,True,/Users/baiyixin/Downloads/pdf_386/3719160.3737640.pdf,pdfplumber,21416,17,7,False,0,8eb8539b9712.pdf,Designing Dialogic Disclaimers: Principles for Ethical Conversational Design in LLM Interfaces,"Designing Dialogic Disclaimers: Principles for Ethical Conversational Design in LLM Interfaces TheodoreHCheng NewYorkUniversity NewYorkCity,NewYork,USA hc3652@nyu.edu Abstract 2025,Waterloo,ON,Canada.ACM,NewYork,NY,USA,5pages.https: Currentdisclaimerapproachesinlargelanguagemodel(LLM)sys- //doi.org/10.1145/3719160.3737640 temsoftendisruptconversationalflowwithstatic,one-shotwarn- ingsthatfailtoengageusersindeeperethicalreflectionand,asa 1 Introduction growingbodyofevidencereveals,arelargelyineffectiveatachiev- Aslargelanguagemodels(LLMs)becomeincreasinglyintegrated ingtheirintendedgoalsofcalibratedtrustandinformeduse.This intoeverydaycomputing,theirethicalchallengesgrowmorepro- paperexamines",5,0.125,1.0,likely_match,
96dd29c8f345,Design principles,Data Mesh: A Systematic Gray Literature Review,10.1145/3687301,2024,ACM Comput. Surv.,https://doi.org/10.1145/3687301,True,/Users/baiyixin/Downloads/pdf_386/3687301.pdf,pdfplumber,101365,75,10,False,0,96dd29c8f345.pdf,CSUR-2023-0245,"Data Mesh: A Systematic Gray Literature Review ABEL GOEDEGEBUURE , Jheronimus Academy of Data Science, Tilburg University, Tilburg, Netherlands INDIKA KUMARA , Jheronimus Academy of Data Science, Tilburg University, Tilburg, Netherlands STEFAN DRIESSEN , Jheronimus Academy of Data Science, Tilburg University, Tilburg, Netherlands WILLEM-JAN VAN DEN HEUVEL , Jheronimus Academy of Data Science, Tilburg University, Tilburg, Netherlands GEERT MONSIEUR , Jheronimus Academy of Data Science, Tilburg University, Tilburg, Netherlands DAMIAN ANDREW TAMBURRI , Jheronimus Academy of Data Science, Technische Universiteit Eindhoven, Eindhoven, Netherlands DARIO DI NUCCI , University of Salerno, Fisciano, ",36,0.075,1.0,likely_match,
4ac74ce3f335,Design rationale,Towards a framework for documentation design: an abstract model of computer-mediated activity,10.1145/2501907.2501953,2013,Proceedings of the 31st European Conference on Cognitive Ergonomics,https://doi.org/10.1145/2501907.2501953,True,/Users/baiyixin/Downloads/pdf_386/2501907.2501953.pdf,pdfplumber,29468,20,6,False,0,4ac74ce3f335.pdf,Towards a framework for documentation design: an abstract model of computer-mediated activity,"Towards a Framework for Documentation Design: an Abstract Model of Computer-Mediated Activity Brigit van Loggem Open Universiteit Nederland Heerlen, the Netherlands brigit.vanloggem@ou.nl of software-driven tools. Yet almost thirty years after it was first ABSTRACT identified, in software-driven environments it is as manifest as An abstract model is developed of “computer-mediated activity” ever. People still struggle with software. They still get stuck at a or CMA. The CMA model is based on the existing literature and level of persistent suboptimal use. They still need help. describes how people interact with software to fulfil an intention and how, over time, they may achieve full mastery ",6,0.067,1.0,likely_match,
12568f76ff90,Design rationale,Patterns or claims: do they help in communicating design advice?,10.1145/1738826.1738831,2009,Proceedings of the 21st Annual Conference of the Australian Computer-Human Interaction Special Interest Group: Design: Open 24/7,https://doi.org/10.1145/1738826.1738831,True,/Users/baiyixin/Downloads/pdf_386/1738826.1738831.pdf,pdfplumber,32238,22,10,True,3,12568f76ff90.pdf,Patterns or claims: do they help in communicating design advice?,"Patterns or Claims: Do they help in communicating design advice? George Abraham Michael E. Atwood Drexel University Drexel University 3141 Chestnut St, Philadelphia, PA 19104 3141 Chestnut St, Philadelphia, PA 19104 george.abraham@ischool.drexel.edu michael.atwood@ischool.drexel.edu ABSTRACT sharing. Patterns or claims may also serve as middle ground between high-level guidelines or principles and Past research asserts that patterns or claims will help concrete instances of design. capture and communicate interaction-design advice. Both structures attempt to provide advice in context along with Patterns and claims share at least two goals: (1) reuse and the justifications for fit. These prop",8,0.07,1.0,likely_match,
296e021afe91,Design rationale,A generic model for reflective design,10.1145/350887.350895,2000,ACM Trans. Softw. Eng. Methodol.,https://doi.org/10.1145/350887.350895,True,/Users/baiyixin/Downloads/pdf_386/350887.350895.pdf,pdfplumber,82222,61,10,False,0,296e021afe91.pdf,A Generic Model for Reflective Design,"A Generic Model for Reflective Design PANAGIOTIS LOURIDAS and PERICLES LOUCOPOULOS University of Manchester Institute of Science and Technology Rapidtechnologicalchangehashadanimpactonthenatureofsoftware.Thishasledtonew exigencies and to demands for software engineering paradigms that pay particular attention tomeetingthem.Weadvocatethatsuchdemandscanbemet,atleastinlargeparts,through theadoptionofsoftwareengineeringprocessesthatarefoundedonareflectivestance.Tothis end, we turn our attention to the field of Design Rationale. We analyze and characterize Design Rationale approaches and show that despite surface differences between different approaches, they all tend to be variants of a relative",39,0.039,1.0,likely_match,
dbc171dde63a,Design Rules,Perfect Eudaimonic User Experience Design That Aristotle Would Have Wanted,10.1145/3656156.3663737,2024,Companion Publication of the 2024 ACM Designing Interactive Systems Conference,https://doi.org/10.1145/3656156.3663737,True,/Users/baiyixin/Downloads/pdf_386/3656156.3663737.pdf,pdfplumber,16296,13,8,False,0,dbc171dde63a.pdf,Perfect Eudaimonic User Experience Design That Aristotle Would Have Wanted,"Perfect Eudaimonic User Experience Design That Aristotle Would Have Wanted Julian Marvin Joers Ernesto William De Luca Otto-von-Guericke Universität Otto-von-Guericke Universität Magdeburg, Germany Magdeburg, Germany julian.joers@ovgu.de ernesto.deluca@ovgu.de ABSTRACT and comfort in life) the right guiding principle for designing human- The demand for a design for productivity and efciency of tech- centered interactive systems? Is this an answer to the discussion of nology is increasingly giving way to the demand for eudaimonic well-being in HCI [30]? well-being (EWB) focusing on the support of user’s authenticity, Luckily, it is not that trivial, because human well-being probably excellenc",6,0.092,1.0,likely_match,
8aeb26c1e21d,Design Rules,Steps toward a cognitive engineering: Design rules based on analyses of human error,10.1145/800049.801815,1982,Proceedings of the 1982 Conference on Human Factors in Computing Systems,https://doi.org/10.1145/800049.801815,True,/Users/baiyixin/Downloads/pdf_386/800049.801815.pdf,pdfplumber,20757,14,6,False,0,8aeb26c1e21d.pdf,,"Steps toward a Cognitive Engineering: Design Rules Based on Analyses of Human Error Donald A. Norman Program in Cognitive Science Un£verslty of California, San Diego La Jolla, California 92093 Abstract used to predict system behavior and guide actions. The models, however, have interest- This paper uses the analysis of human error ing properties, sometimes being derived from to provide a tool for the development of princi- idiosyncratic interpretations of the system. ples of system design, both to minimize the Moreover, the models must operate within the occurrence of error and to minimize its effects. constraints of the human processing system (I Eventually, it should be possible to establi",5,0.075,1.0,likely_match,
bacdc4f76eea,Design theory,Work system principles: towards a justified design theory on the grounds of socio-instrumental pragmatism,10.1145/1479190.1479200,2008,Proceedings of the 3rd International Conference on the Pragmatic Web: Innovating the Interactive Society,https://doi.org/10.1145/1479190.1479200,True,/Users/baiyixin/Downloads/pdf_386/1479190.1479200.pdf,pdfplumber,39748,27,10,False,0,bacdc4f76eea.pdf,PragmaticWeb_myPIM_cameraready_final,"Work System Principles – Towards a Justified Design Theory on the Grounds of Socio-instrumental Pragmatism Johan Petersson Örebro University, Sweden MELAB, Swedish Business School +46 19 303811 johan.petersson@oru.se ingredients have been the diffusion of IT knowledge and changed ABSTRACT communication habits [16]. The aim of the paper is to explore a possible theoretical foundation Benbasat and Zmud [12] however argue that understanding alone is for the „work system approach‟. The concept of work systems has insufficient if the IS-research field should contribute to practice. been suggested as the core object of study in the field of They mean that the relevance of IS research is dependent ",8,0.088,1.0,likely_match,
dc61c8a1dcd6,Design theory,Multiscale Design Strategies in a Landscape Architecture Classroom,10.1145/3196709.3196812,2018,Proceedings of the 2018 Designing Interactive Systems Conference,https://doi.org/10.1145/3196709.3196812,True,/Users/baiyixin/Downloads/pdf_386/3196709.3196812.pdf,pdfplumber,19799,16,6,False,0,dc61c8a1dcd6.pdf,,"PictoSrieaslssion 22: Exploring Interaction Design DISD 2I0S1 280: 1D8IV, EJRuSnITeY 9 A–N1D3, D2E0S1IG8,N H. HonOgN GK oKOngNG Multiscale Design Strategies in a Landscape Architecture Classroom Nic Lupfer Jeremy Merrill Abstract Hannah Fowler Galen Newman We derive a theory of multiscale design through a study Alyssa Valdez Department of Landscape Archi- of a landscape architecture studio classroom. We find that Interface Ecology Lab tecture Urban Planning processes of designing, to meet a site’s situated needs, Texas A&M University Texas A&M University involve creating and connecting representations across College Station, TX 77843 USA College Station, TX 77843 USA levels, such as overview",13,0.049,1.0,likely_match,
a21900f84443,Design theory,Undesigning technology: considering the negation of design by design,10.1145/2207676.2208540,2012,Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,https://doi.org/10.1145/2207676.2208540,True,/Users/baiyixin/Downloads/pdf_386/2207676.2208540.pdf,pdfplumber,48804,32,10,False,0,a21900f84443.pdf,Undesigning technology: considering the negation of design by design,"Session: Critical Perspectives on Design CHI 2012, May 5–10, 2012, Austin, Texas, USA Undesigning Technology: Considering the Negation of Design by Design James Pierce Human-Computer Interaction Institute, Carnegie Mellon 5000 Forbes Avenue, Pittsburgh, PA, USA jjpierce@cs.cmu.edu ABSTRACT typically implies the creation or introduction of some digital Motivated by substantive concerns with the limitations and artifact; rarely does it entail the explicit and intentional negative effects of technology, this paper inquires into the destruction, removal, or inhibition of an existing technology negation of technology as an explicit and intentional aspect or the foreclosure of a potential future t",10,0.047,1.0,likely_match,
